Series1	42054.375	-1.94
Series1	42054.75	-1.94
Series1	42054.9993055556	-1.93
Series1	42055.375	-1.93
Series1	42055.75	-1.93
Series1	42055.9993055556	-1.93
Series1	42056.375	-1.93
Series1	42056.75	-1.93
Series1	42056.9993055556	-1.93
Series1	42057.375	-1.93
Series1	42057.75	-1.91
Series1	42057.9993055556	-1.93
Series1	42058.375	-1.91
Series1	42058.75	-1.93
Series1	42058.9993055556	-1.93
Series1	42059.375	-1.91
Series1	42059.75	-1.9
Series1	42059.9993055556	-1.9
Series1	42060.375	-1.9
Series1	42060.75	-1.91
Series1	42060.9993055556	-1.9
Series1	42061.375	-1.88
Series1	42061.75	-1.91
Series1	42061.9993055556	-1.9
Series1	42062.375	-1.91
Series1	42062.75	-1.91
Series1	42062.9993055556	-1.88
Series1	42063.375	-1.9
Series1	42063.75	-1.9
Series1	42063.9993055556	-1.88
Series1	42064.375	-1.9
Series1	42064.75	-1.88
Series1	42064.9993055556	-1.9
Series1	42065.375	-1.88
Series1	42065.75	-1.9
Series1	42065.9993055556	-1.9
Series1	42066.375	-1.88
Series1	42066.75	-1.88
Series1	42066.9993055556	-1.88
Series1	42067.375	-1.88
Series1	42067.75	-1.9
Series1	42067.9993055556	-1.88
Series1	42068.375	-1.88
Series1	42068.75	-1.88
Series1	42068.9993055556	-1.85
Series1	42069.375	-1.85
Series1	42069.75	-1.85
Series1	42069.9993055556	-1.85
Series1	42070.375	-1.88
Series1	42070.75	-1.88
Series1	42070.9993055556	-1.88
Series1	42071.375	-1.88
Series1	42071.75	-1.88
Series1	42071.9993055556	-1.85
Series1	42072.375	-1.85
Series1	42072.75	-1.85
Series1	42072.9993055556	-1.88
Series1	42073.375	-1.85
Series1	42073.75	-1.85
Series1	42073.9993055556	-1.88
Series1	42074.375	-1.88
Series1	42074.75	-1.84
Series1	42074.9993055556	-1.84
Series1	42075.375	-1.85
Series1	42075.75	-1.84
Series1	42075.9993055556	-1.84
Series1	42076.375	-1.84
Series1	42076.75	-1.84
Series1	42076.9993055556	-1.85
Series1	42077.375	-1.85
Series1	42077.75	-1.85
Series1	42077.9993055556	-1.84
Series1	42078.375	-1.82
Series1	42078.75	-1.82
Series1	42078.9993055556	-1.82
Series1	42079.375	-1.84
Series1	42079.75	-1.84
Series1	42079.9993055556	-1.82
Series1	42080.375	-1.8
Series1	42080.75	-1.82
Series1	42080.9993055556	-1.8
Series1	42081.375	-1.8
Series1	42081.75	-1.84
Series1	42081.9993055556	-1.8
Series1	42082.375	-1.82
Series1	42082.75	-999
Series1	42082.9993055556	-999
Series1	42083.375	-999
Series1	42083.75	-999
Series1	42083.9993055556	-999
Series1	42084.375	-999
Series1	42084.75	-999
Series1	42084.9993055556	-999
Series1	42085.375	-999
Series1	42085.75	-999
Series1	42085.9993055556	-999
Series1	42086.375	-999
Series1	42086.75	-999
Series1	42086.9993055556	-999
Series1	42087.375	-999
Series1	42087.75	-1.79
Series1	42087.9993055556	-1.79
Series1	42088.375	-1.79
Series1	42088.75	-1.79
Series1	42088.9993055556	-1.79
Series1	42089.375	-1.81
Series1	42089.75	-1.78
Series1	42089.9993055556	-1.79
Series1	42090.375	-1.81
Series1	42090.75	-1.79
Series1	42090.9993055556	-1.79
Series1	42091.375	-1.79
Series1	42091.75	-1.79
Series1	42091.9993055556	-1.79
Series1	42092.375	-1.79
Series1	42092.75	-1.79
Series1	42092.9993055556	-1.79
Series1	42093.375	-1.79
Series1	42093.75	-1.79
Series1	42093.9993055556	-1.79
Series1	42094.375	-1.81
Series1	42094.75	-1.84
Series1	42094.9993055556	-1.82
Series1	42095.375	-1.82
Series1	42095.75	-1.82
Series1	42095.9993055556	-1.82
Series1	42096.375	-1.82
Series1	42096.75	-1.82
Series1	42096.9993055556	-1.82
Series1	42097.375	-1.82
Series1	42097.75	-1.82
Series1	42097.9993055556	-1.82
Series1	42098.375	-1.82
Series1	42098.75	-1.82
Series1	42098.9993055556	-1.82
Series1	42099.375	-1.82
Series1	42099.75	-1.82
Series1	42099.9993055556	-1.82
Series1	42100.375	-1.82
Series1	42100.75	-1.82
Series1	42100.9993055556	-1.81
Series1	42101.375	-1.82
Series1	42101.75	-1.81
Series1	42101.9993055556	-1.81
Series1	42102.375	-1.81
Series1	42102.75	-1.79
Series1	42102.9993055556	-1.79
Series1	42103.375	-1.81
Series1	42103.75	-1.79
Series1	42103.9993055556	-1.79
Series1	42104.375	-1.79
Series1	42104.75	-1.79
Series1	42104.9993055556	-1.79
Series1	42105.375	-1.79
Series1	42105.75	-1.78
Series1	42105.9993055556	-1.79
Series1	42106.375	-1.79
Series1	42106.75	-1.78
Series1	42106.9993055556	-1.78
Series1	42107.375	-1.78
Series1	42107.75	-1.75
Series1	42107.9993055556	-1.78
Series1	42108.375	-1.78
Series1	42108.75	-1.78
Series1	42108.9993055556	-1.75
Series1	42109.375	-1.78
Series1	42109.75	-1.75
Series1	42109.9993055556	-1.75
Series1	42110.375	-1.75
Series1	42110.75	-1.75
Series1	42110.9993055556	-1.75
Series1	42111.375	-1.75
Series1	42111.75	-1.75
Series1	42111.9993055556	-1.75
Series1	42112.375	-1.75
Series1	42112.75	-1.75
Series1	42112.9993055556	-1.75
Series1	42113.375	-1.75
Series1	42113.75	-1.75
Series1	42113.9993055556	-1.75
Series1	42114.375	-1.75
Series1	42114.75	-1.75
Series1	42114.9993055556	-1.75
Series1	42115.375	-1.75
Series1	42115.75	-1.75
Series1	42115.9993055556	-1.75
Series1	42116.375	-1.75
Series1	42116.75	-1.75
Series1	42116.9993055556	-1.75
Series1	42117.375	-1.75
Series1	42117.75	-1.75
Series1	42117.9993055556	-1.75
Series1	42118.375	-1.75
Series1	42118.75	-1.75
Series1	42118.9993055556	-1.75
Series1	42119.375	-1.73
Series1	42119.75	-1.75
Series1	42119.9993055556	-1.75
Series1	42120.375	-1.75
Series1	42120.75	-1.78
Series1	42120.9993055556	-1.75
Series1	42121.375	-1.75
Series1	42121.75	-1.75
Series1	42121.9993055556	-1.75
Series1	42122.375	-1.75
Series1	42122.75	-1.78
Series1	42122.9993055556	-1.75
Series1	42123.375	-1.78
Series1	42123.75	-1.78
Series1	42123.9993055556	-1.78
Series1	42124.375	-1.75
Series1	42124.75	-1.75
Series1	42124.9993055556	-1.78
Series1	42125.375	-1.78
Series1	42125.75	-1.78
Series1	42125.9993055556	-1.75
Series1	42126.375	-1.75
Series1	42126.75	-1.79
Series1	42126.9993055556	-1.78
Series1	42127.375	-1.78
Series1	42127.75	-1.78
Series1	42127.9993055556	-1.78
Series1	42128.375	-1.78
Series1	42128.75	-1.79
Series1	42128.9993055556	-1.79
Series1	42129.375	-1.79
Series1	42129.75	-1.81
Series1	42129.9993055556	-1.79
Series1	42130.375	-1.81
Series1	42130.75	-1.81
Series1	42130.9993055556	-1.81
Series1	42131.375	-1.81
Series1	42131.75	-1.81
Series1	42131.9993055556	-1.81
Series1	42132.375	-1.82
Series1	42132.75	-1.81
Series1	42132.9993055556	-1.82
Series1	42133.375	-1.82
Series1	42133.75	-1.81
Series1	42133.9993055556	-1.82
Series1	42134.375	-1.82
Series1	42134.75	-1.82
Series1	42134.9993055556	-1.82
Series1	42135.375	-1.82
Series1	42135.75	-1.84
Series1	42135.9993055556	-1.82
Series1	42136.375	-1.82
Series1	42136.75	-1.82
Series1	42136.9993055556	-1.82
Series1	42137.375	-1.82
Series1	42137.75	-1.82
Series1	42137.9993055556	-1.82
Series1	42138.375	-1.84
Series1	42138.75	-1.84
Series1	42138.9993055556	-1.84
Series1	42139.375	-1.84
Series1	42139.75	-1.84
Series1	42139.9993055556	-1.82
Series1	42140.375	-1.84
Series1	42140.75	-1.84
Series1	42140.9993055556	-1.84
Series1	42141.375	-1.86
Series1	42141.75	-1.86
Series1	42141.9993055556	-1.86
Series1	42142.375	-1.86
Series1	42142.75	-1.87
Series1	42142.9993055556	-1.86
Series1	42143.375	-1.86
Series1	42143.75	-1.88
Series1	42143.9993055556	-1.87
Series1	42144.375	-1.88
Series1	42144.75	-1.88
Series1	42144.9993055556	-1.88
Series1	42145.375	-1.88
Series1	42145.75	-1.88
Series1	42145.9993055556	-1.88
Series1	42146.375	-1.88
Series1	42146.75	-1.91
Series1	42146.9993055556	-1.91
Series1	42147.375	-1.88
Series1	42147.75	-1.91
Series1	42147.9993055556	-1.91
Series1	42148.375	-1.91
Series1	42148.75	-1.91
Series1	42148.9993055556	-1.91
Series1	42149.375	-1.91
Series1	42149.75	-1.94
Series1	42149.9993055556	-1.94
Series1	42150.375	-1.91
Series1	42150.75	-1.94
Series1	42150.9993055556	-1.94
Series1	42151.375	-1.96
Series1	42151.75	-1.94
Series1	42151.9993055556	-1.94
Series1	42152.375	-1.94
Series1	42152.75	-999
Series1	42152.9993055556	-999
Series1	42153.375	-999
Series1	42153.75	-999
Series1	42153.9993055556	-999
Series1	42154.375	-999
Series1	42154.75	-999
Series1	42154.9993055556	-999
Series1	42155.375	-999
Series1	42155.75	-999
Series1	42155.9993055556	-999
Series1	42156.375	-999
Series1	42156.75	-999
Series1	42156.9993055556	-999
Series1	42157.375	-999
Series1	42157.75	-999
Series1	42157.9993055556	-999
Series1	42158.375	-999
Series1	42158.75	-999
Series1	42158.9993055556	-999
Series1	42159.375	-999
Series1	42159.75	-999
Series1	42159.9993055556	-999
Series1	42160.375	-999
Series1	42160.75	-999
Series1	42160.9993055556	-999
Series1	42161.375	-999
Series1	42161.75	-999
Series1	42161.9993055556	-999
Series1	42162.375	-999
Series1	42162.75	-999
Series1	42162.9993055556	-999
Series1	42163.375	-999
Series1	42163.75	-999
Series1	42163.9993055556	-999
Series1	42164.375	-999
Series1	42164.75	-999
Series1	42164.9993055556	-999
Series1	42165.375	-999
Series1	42165.75	-999
Series1	42165.9993055556	-999
Series1	42166.375	-999
Series1	42166.75	-1.94
Series1	42166.9993055556	-1.91
Series1	42167.375	-1.91
Series1	42167.75	-1.91
Series1	42167.9993055556	-1.87
Series1	42168.375	-1.9
Series1	42168.75	-1.91
Series1	42168.9993055556	-1.88
Series1	42169.375	-1.85
Series1	42169.75	-1.91
Series1	42169.9993055556	-1.91
Series1	42170.375	-1.87
Series1	42170.75	-1.9
Series1	42170.9993055556	-1.88
Series1	42171.375	-1.88
Series1	42171.75	-1.91
Series1	42171.9993055556	-1.91
Series1	42172.375	-1.88
Series1	42172.75	-1.9
Series1	42172.9993055556	-1.88
Series1	42173.375	-1.93
Series1	42173.75	-1.94
Series1	42173.9993055556	-1.93
Series1	42174.375	-1.94
Series1	42174.75	-1.94
Series1	42174.9993055556	-1.94
Series1	42175.375	-1.93
Series1	42175.75	-1.93
Series1	42175.9993055556	-1.94
Series1	42176.375	-1.93
Series1	42176.75	-1.94
Series1	42176.9993055556	-1.94
Series1	42177.375	-1.94
Series1	42177.75	-1.94
Series1	42177.9993055556	-1.94
Series1	42178.375	-1.91
Series1	42178.75	-1.91
Series1	42178.9993055556	-1.94
Series1	42179.375	-1.94
Series1	42179.75	-1.91
Series1	42179.9993055556	-1.94
Series1	42180.375	-1.94
Series1	42180.75	-1.94
Series1	42180.9993055556	-1.94
Series1	42181.375	-1.94
Series1	42181.75	-1.94
Series1	42181.9993055556	-1.93
Series1	42182.375	-1.93
Series1	42182.75	-1.96
Series1	42182.9993055556	-1.96
Series1	42183.375	-1.96
Series1	42183.75	-1.96
Series1	42183.9993055556	-1.96
Series1	42184.375	-1.94
Series1	42184.75	-1.94
Series1	42184.9993055556	-1.94
Series1	42185.375	-1.96
Series1	42185.75	-1.96
Series1	42185.9993055556	-1.94
Series1	42186.375	-1.96
Series1	42186.75	-1.96
Series1	42186.9993055556	-1.96
Series1	42187.375	-1.96
Series1	42187.75	-1.99
Series1	42187.9993055556	-1.96
Series1	42188.375	-1.93
Series1	42188.75	-1.94
Series1	42188.9993055556	-1.93
Series1	42189.375	-1.93
Series1	42189.75	-1.99
Series1	42189.9993055556	-1.99
Series1	42190.375	-1.99
Series1	42190.75	-1.99
Series1	42190.9993055556	-1.96
Series1	42191.375	-1.94
Series1	42191.75	-1.99
Series1	42191.9993055556	-1.93
Series1	42192.375	-1.96
Series1	42192.75	-1.99
Series1	42192.9993055556	-1.99
Series1	42193.375	-1.99
Series1	42193.75	-1.99
Series1	42193.9993055556	-1.99
Series1	42194.375	-1.99
Series1	42194.75	-1.93
Series1	42194.9993055556	-1.99
Series1	42195.375	-1.96
Series1	42195.75	-1.96
Series1	42195.9993055556	-1.99
Series1	42196.375	-1.99
Series1	42196.75	-1.99
Series1	42196.9993055556	-1.99
Series1	42197.375	-1.94
Series1	42197.75	-1.94
Series1	42197.9993055556	-1.94
Series1	42198.375	-1.99
Series1	42198.75	-1.99
Series1	42198.9993055556	-1.99
Series1	42199.375	-1.99
Series1	42199.75	-1.94
Series1	42199.9993055556	-1.96
Series1	42200.375	-1.99
Series1	42200.75	-1.99
Series1	42200.9993055556	-1.99
Series1	42201.375	-1.96
Series1	42201.75	-1.99
Series1	42201.9993055556	-1.94
Series1	42202.375	-1.94
Series1	42202.75	-1.99
Series1	42202.9993055556	-1.96
Series1	42203.375	-1.99
Series1	42203.75	-1.99
Series1	42203.9993055556	-1.91
Series1	42204.375	-1.94
Series1	42204.75	-1.93
Series1	42204.9993055556	-1.94
Series1	42205.375	-1.94
Series1	42205.75	-1.96
Series1	42205.9993055556	-1.99
Series1	42206.375	-1.96
Series1	42206.75	-1.99
Series1	42206.9993055556	-1.99
Series1	42207.375	-1.99
Series1	42207.75	-1.94
Series1	42207.9993055556	-1.91
Series1	42208.375	-1.96
Series1	42208.75	-1.96
Series1	42208.9993055556	-1.93
Series1	42209.375	-1.99
Series1	42209.75	-1.96
Series1	42209.9993055556	-1.96
Series1	42210.375	-1.93
Series1	42210.75	-1.96
Series1	42210.9993055556	-1.94
Series1	42211.375	-1.94
Series1	42211.75	-1.94
Series1	42211.9993055556	-1.96
Series1	42212.375	-1.96
Series1	42212.75	-1.96
Series1	42212.9993055556	-1.91
Series1	42213.375	-1.93
Series1	42213.75	-1.96
Series1	42213.9993055556	-1.96
Series1	42214.375	-1.96
Series1	42214.75	-1.91
Series1	42214.9993055556	-1.94
Series1	42215.375	-1.93
Series1	42215.75	-1.96
Series1	42215.9993055556	-1.94
Series1	42216.375	-1.94
Series1	42216.75	-1.9
Series1	42216.9993055556	-1.94
Series1	42217.375	-1.94
Series1	42217.75	-1.94
Series1	42217.9993055556	-1.91
Series1	42218.375	-1.94
Series1	42218.75	-1.94
Series1	42218.9993055556	-1.93
Series1	42219.375	-1.93
Series1	42219.75	-1.93
Series1	42219.9993055556	-1.93
Series1	42220.375	-1.9
Series1	42220.75	-1.94
Series1	42220.9993055556	-1.93
Series1	42221.375	-1.94
Series1	42221.75	-1.94
Series1	42221.9993055556	-1.94
Series1	42222.375	-1.91
Series1	42222.75	-1.93
Series1	42222.9993055556	-1.94
Series1	42223.375	-1.94
Series1	42223.75	-1.9
Series1	42223.9993055556	-1.94
Series1	42224.375	-1.93
Series1	42224.75	-1.91
Series1	42224.9993055556	-1.93
Series1	42225.375	-1.9
Series1	42225.75	-1.91
Series1	42225.9993055556	-1.91
Series1	42226.375	-1.91
Series1	42226.75	-1.91
Series1	42226.9993055556	-1.9
Series1	42227.375	-1.88
Series1	42227.75	-1.93
Series1	42227.9993055556	-1.93
Series1	42228.375	-1.9
Series1	42228.75	-1.91
Series1	42228.9993055556	-1.93
Series1	42229.375	-1.93
Series1	42229.75	-1.93
Series1	42229.9993055556	-1.91
Series1	42230.375	-1.91
Series1	42230.75	-1.93
Series1	42230.9993055556	-1.88
Series1	42231.375	-1.88
Series1	42231.75	-1.87
Series1	42231.9993055556	-1.88
Series1	42232.375	-1.91
Series1	42232.75	-1.91
Series1	42232.9993055556	-1.91
Series1	42233.375	-1.91
Series1	42233.75	-1.91
Series1	42233.9993055556	-1.91
Series1	42234.375	-1.87
Series1	42234.75	-1.88
Series1	42234.9993055556	-1.88
Series1	42235.375	-1.91
Series1	42235.75	-1.91
Series1	42235.9993055556	-1.91
Series1	42236.375	-1.87
Series1	42236.75	-1.91
Series1	42236.9993055556	-1.91
Series1	42237.375	-1.9
Series1	42237.75	-1.87
Series1	42237.9993055556	-1.9
Series1	42238.375	-1.91
Series1	42238.75	-1.91
Series1	42238.9993055556	-1.91
Series1	42239.375	-1.91
Series1	42239.75	-1.9
Series1	42239.9993055556	-1.85
Series1	42240.375	-1.88
Series1	42240.75	-1.88
Series1	42240.9993055556	-1.9
Series1	42241.375	-1.88
Series1	42241.75	-1.88
Series1	42241.9993055556	-1.9
Series1	42242.375	-1.9
Series1	42242.75	-1.9
Series1	42242.9993055556	-1.88
Series1	42243.375	-1.88
Series1	42243.75	-1.87
Series1	42243.9993055556	-1.9
Series1	42244.375	-1.88
Series1	42244.75	-1.88
Series1	42244.9993055556	-1.9
Series1	42245.375	-1.9
Series1	42245.75	-1.87
Series1	42245.9993055556	-1.85
Series1	42246.375	-1.87
Series1	42246.75	-1.88
Series1	42246.9993055556	-1.91
Series1	42247.375	-1.9
Series1	42247.75	-1.9
Series1	42247.9993055556	-1.9
Series1	42248.375	-1.9
Series1	42248.75	-1.85
Series1	42248.9993055556	-1.9
Series1	42249.375	-1.9
Series1	42249.75	-1.9
Series1	42249.9993055556	-1.9
Series1	42250.375	-1.88
Series1	42250.75	-1.88
Series1	42250.9993055556	-1.88
Series1	42251.375	-1.88
Series1	42251.75	-1.85
Series1	42251.9993055556	-1.88
Series1	42252.375	-1.85
Series1	42252.75	-1.88
Series1	42252.9993055556	-1.88
Series1	42253.375	-1.85
Series1	42253.75	-1.88
Series1	42253.9993055556	-1.87
Series1	42254.375	-1.85
Series1	42254.75	-1.85
Series1	42254.9993055556	-1.87
Series1	42255.375	-1.82
Series1	42255.75	-1.85
Series1	42255.9993055556	-1.82
Series1	42256.375	-1.85
Series1	42256.75	-1.82
Series1	42256.9993055556	-1.84
Series1	42257.375	-1.85
Series1	42257.75	-1.85
Series1	42257.9993055556	-1.85
Series1	42258.375	-1.85
Series1	42258.75	-1.85
Series1	42258.9993055556	-1.85
Series1	42259.375	-1.82
Series1	42259.75	-1.84
Series1	42259.9993055556	-1.85
Series1	42260.375	-1.79
Series1	42260.75	-1.85
Series1	42260.9993055556	-1.84
Series1	42261.375	-1.84
Series1	42261.75	-1.85
Series1	42261.9993055556	-1.84
Series1	42262.375	-1.84
Series1	42262.75	-1.78
Series1	42262.9993055556	-1.78
Series1	42263.375	-1.78
Series1	42263.75	-1.85
Series1	42263.9993055556	-1.79
Series1	42264.375	-1.84
Series1	42264.75	-1.82
Series1	42264.9993055556	-1.84
Series1	42265.375	-1.82
Series1	42265.75	-1.84
Series1	42265.9993055556	-1.84
Series1	42266.375	-1.82
Series1	42266.75	-1.82
Series1	42266.9993055556	-1.84
Series1	42267.375	-1.84
Series1	42267.75	-1.79
Series1	42267.9993055556	-1.82
Series1	42268.375	-1.82
Series1	42268.75	-1.82
Series1	42268.9993055556	-1.82
Series1	42269.375	-1.79
Series1	42269.75	-1.82
Series1	42269.9993055556	-1.82
Series1	42270.375	-1.79
Series1	42270.75	-1.82
Series1	42270.9993055556	-1.75
Series1	42271.375	-1.78
Series1	42271.75	-1.79
Series1	42271.9993055556	-1.73
Series1	42272.375	-1.79
Series1	42272.75	-1.75
Series1	42272.9993055556	-1.79
Series1	42273.375	-1.79
Series1	42273.75	-1.75
Series1	42273.9993055556	-1.79
Series1	42274.375	-1.79
Series1	42274.75	-1.78
Series1	42274.9993055556	-1.75
Series1	42275.375	-1.78
Series1	42275.75	-1.79
Series1	42275.9993055556	-1.78
Series1	42276.375	-1.75
Series1	42276.75	-1.75
Series1	42276.9993055556	-1.78
Series1	42277.375	-1.79
Series1	42277.75	-1.79
Series1	42277.9993055556	-1.78
Series1	42278.375	-1.78
Series1	42278.75	-1.75
Series1	42278.9993055556	-1.78
Series1	42279.375	-1.73
Series1	42279.75	-1.78
Series1	42279.9993055556	-1.78
Series1	42280.375	-1.78
Series1	42280.75	-1.78
Series1	42280.9993055556	-1.79
Series1	42281.375	-1.78
Series1	42281.75	-1.78
Series1	42281.9993055556	-1.78
Series1	42282.375	-1.78
Series1	42282.75	-1.78
Series1	42282.9993055556	-1.75
Series1	42283.375	-1.78
Series1	42283.75	-1.78
Series1	42283.9993055556	-1.78
Series1	42284.375	-1.75
Series1	42284.75	-1.73
Series1	42284.9993055556	-1.73
Series1	42285.375	-1.78
Series1	42285.75	-1.78
Series1	42285.9993055556	-1.72
Series1	42286.375	-1.75
Series1	42286.75	-1.78
Series1	42286.9993055556	-1.78
Series1	42287.375	-1.78
Series1	42287.75	-1.78
Series1	42287.9993055556	-1.78
Series1	42288.375	-1.78
Series1	42288.75	-1.72
Series1	42288.9993055556	-1.72
Series1	42289.375	-1.72
Series1	42289.75	-1.75
Series1	42289.9993055556	-1.75
Series1	42290.375	-1.75
Series1	42290.75	-1.73
Series1	42290.9993055556	-1.75
Series1	42291.375	-1.75
Series1	42291.75	-1.72
Series1	42291.9993055556	-1.75
Series1	42292.375	-1.75
Series1	42292.75	-1.75
Series1	42292.9993055556	-1.72
Series1	42293.375	-1.75
Series1	42293.75	-1.75
Series1	42293.9993055556	-1.75
Series1	42294.375	-1.73
Series1	42294.75	-1.75
Series1	42294.9993055556	-1.72
Series1	42295.375	-1.75
Series1	42295.75	-1.73
Series1	42295.9993055556	-1.75
Series1	42296.375	-1.75
Series1	42296.75	-1.75
Series1	42296.9993055556	-1.73
Series1	42297.375	-1.73
Series1	42297.75	-1.69
Series1	42297.9993055556	-1.7
Series1	42298.375	-1.7
Series1	42298.75	-1.73
Series1	42298.9993055556	-1.72
Series1	42299.375	-1.7
Series1	42299.75	-1.73
Series1	42299.9993055556	-1.7
Series1	42300.375	-1.69
Series1	42300.75	-1.73
Series1	42300.9993055556	-1.7
Series1	42301.375	-1.73
Series1	42301.75	-1.72
Series1	42301.9993055556	-1.72
Series1	42302.375	-1.72
Series1	42302.75	-1.72
Series1	42302.9993055556	-1.72
Series1	42303.375	-1.72
Series1	42303.75	-1.72
Series1	42303.9993055556	-1.72
Series1	42304.375	-1.72
Series1	42304.75	-1.69
Series1	42304.9993055556	-1.72
Series1	42305.375	-1.72
Series1	42305.75	-1.72
Series1	42305.9993055556	-1.72
Series1	42306.375	-1.72
Series1	42306.75	-1.69
Series1	42306.9993055556	-1.72
Series1	42307.375	-1.72
Series1	42307.75	-1.67
Series1	42307.9993055556	-1.72
Series1	42308.375	-1.72
Series1	42308.75	-1.72
Series1	42308.9583333333	-1.72
Series1	42308.9993055556	-1.72
Series1	42309.375	-1.69
Series1	42309.75	-1.72
Series1	42309.9583333333	-1.72
Series1	42309.9993055556	-1.72
Series1	42310.375	-1.69
Series1	42310.75	-1.72
Series1	42310.9583333333	-1.72
Series1	42311.375	-1.72
Series1	42311.75	-1.72
Series1	42311.9583333333	-1.69
Series1	42312.375	-1.69
Series1	42312.75	-1.72
Series1	42312.9583333333	-1.72
Series1	42313.375	-1.72
Series1	42313.75	-1.72
Series1	42313.9583333333	-1.72
Series1	42314.375	-1.72
Series1	42314.75	-1.69
Series1	42314.9583333333	-1.72
Series1	42315.375	-1.69
Series1	42315.75	-1.67
Series1	42315.9583333333	-1.7
Series1	42316.375	-1.69
Series1	42316.75	-1.7
Series1	42316.9583333333	-1.72
Series1	42317.375	-1.67
Series1	42317.75	-1.7
Series1	42317.9583333333	-1.7
Series1	42318.375	-1.69
Series1	42318.75	-1.69
Series1	42318.9583333333	-1.7
Series1	42319.375	-1.69
Series1	42319.75	-1.7
